1987,0.019285213,0.034259518,0.105416667,0.074107972,0.256048165,1
1987.25,0.03644721,0.031660989,0.090416667,0.062913825,0.01639381,2
1987.5,0.03737574,0.028612739,0.095416667,-0.012270093,0.033576296,3
1987.75,0.017993921,0.031688728,0.08875,0.08288766,-0.0319516,4
1988,0.032339555,0.027782466,0.085416667,0.022472856,-0.048790164,1
1988.25,0.018113186,0.035343724,0.080416667,0.021978907,-0.117427985,2
1988.5,0.035551817,0.041540499,0.11375,-0.079137321,-0.098638396,3
1988.75,0.032708767,0.042662894,0.125416667,0.051587369,-0.172776285,4
1989,0.024211187,0.049241335,0.12875,-0.022599832,0.307805145,1
1989.25,0.015165495,0.051162052,0.134583333,-0.071035773,0.231121501,2
1989.5,0.03069355,0.050420996,0.137812667,-0.018576386,-0.112175316,3
1989.75,0.022955913,0.053191729,0.14875,-0.006269613,-0.002738977,4
1990,0.018739918,0.056057374,0.14875,0.043083586,0.143831971,1
1990.25,0.026885758,0.06480225,0.14875,0.006006024,-0.140546098,2
1990.5,0.021296083,0.07240487,0.14875,0.107752861,-0.11580304,3
1990.75,0.004084837,0.075702046,0.13875,0.042111485,0.874547503,4
1991,0.013933094,0.067743559,0.130416667,-0.015584731,-0.34150279,1
1991.25,0.009486794,0.080623404,0.115416667,-0.110609872,-0.424374762,2
1991.5,0.00596167,0.07428523,0.107083333,-0.011764842,0.009863094,3
1991.75,0.013612212,0.067936691,0.10375,0.051884835,0.134961667,4
1992,0.009891362,0.067663507,0.10375,-0.005633818,-0.165409632,1
1992.25,0.005728625,0.04190285,0.100416667,0.022347299,0.013955013,2
1992.5,0.000688859,0.03238625,0.095416667,0.048527041,0.139472688,3
1992.75,0.014792078,0.025996329,0.072083333,-0.184429039,-0.023415704,4
1993,0.027323206,0.023368541,0.05875,-0.065382759,-0.128888402,1
1993.25,0.003053208,0.024044531,0.05875,0.033225648,0.05728318,2
1993.5,0.016031593,0.027502323,0.05875,-0.019802627,-0.066874227,3
1993.75,0.009207689,0.024101323,0.055416667,-0.006688988,-0.008539762,4
1994,0.016083982,0.023916732,0.052083333,0,-0.272362624,1
1994.25,0.009209336,0.019680832,0.05125,0.006688988,-0.00150263,2
1994.5,0.007824437,0.017212658,0.052916667,0.032789823,0.239549587,3
1994.75,0.020949467,0.017474387,0.057916667,0.019169916,0.000591541,4
1995,0.002450433,0.024715217,0.064583333,0,-0.041043781,1
1995.25,0.009668357,0.024365772,0.06625,0.012578782,0.096821388,2
1995.5,0.020238749,0.027057114,0.06625,-0.01892801,-0.089454872,3
1995.75,0.011086833,0.028905045,0.065416667,-0.006389798,0.018182319,4
1996,0.02019137,0.025589019,0.060625,-0.019418086,0.11343593,1
1996.25,0.022398672,0.023495941,0.058541667,-0.006557401,0.103320904,2
1996.5,0.013064137,0.022001474,0.056875,0.019544596,-0.045001412,3
1996.75,0.009231545,0.023633485,0.059375,0.056441311,0.159124201,4
1997,0.009403159,0.019059281,0.059375,-0.006116227,0.030588621,1
1997.25,0.004805473,0.015839064,0.062291667,0.006116227,-0.275207898,2
1997.5,0.032157351,0.019253468,0.069166667,-0.012270093,0.027175585,3
1997.75,-0.014395359,0.018286224,0.071666667,0.024391453,0.06336491,4
1998,0.016873325,0.015586217,0.0725,-0.006042314,-0.22541084,1
1998.25,0.007044314,0.018260823,0.073333333,0,-0.144945594,2
1998.5,0.008427687,0.013849854,0.075,0,-0.144840414,3
1998.75,0.031201312,0.014057021,0.0675,0.018018506,0.184145223,4
1999,0.002172629,0.015486724,0.056666667,-0.030213779,-0.302981888,1
1999.25,-0.007428144,0.013929742,0.051666667,-0.012345836,0.323787077,2
1999.5,0.010634997,0.012136579,0.050833333,-0.00623055,0.170006272,3
1999.75,0.014769719,0.011381108,0.054166667,0.018576386,0.282602604,4
2000,0.023818272,0.00779297,0.059166667,-0.012345836,0.084498401,1
2000.25,0.013397543,0.006205633,0.06,-0.050966444,-0.012512777,2
2000.5,0.01004553,0.008147528,0.06,-0.033225648,0.268407332,3
2000.75,0.005320952,0.009477442,0.06,-0.020478531,-0.047703798,4
2001,0.007960818,0.008695107,0.058333333,0.006872879,-0.307198096,1
2001.25,0.019404813,0.015009151,0.053333333,-0.027779564,0.039935862,2
2001.5,0.001734115,0.015150771,0.05,0.013986242,0.088322574,3
2001.75,0.01128256,0.0102007,0.041666667,0,-0.17634026,4
2002,0.010468791,0.015273718,0.04,-0.006968669,-0.106290316,1
2002.25,0.013217355,0.009301139,0.04,0.020761991,0.262563012,2
2002.5,0.015815873,0.010242677,0.04,0.059818495,0.0138151,3
2002.75,0.019847364,0.015175206,0.04,0.012820688,0.137834157,4
2003,0.014894546,0.014777271,0.038333333,0.01892801,0.028284714,1
2003.25,0.004735287,0.012665992,0.0375,0.01242252,-0.114923582,2
2003.5,0.017969338,0.013716175,0.035,-0.00619197,0.061040791,3
2003.75,0.015335422,0.012976877,0.036666667,0.060259192,-0.005974363,4
2004,0.005816265,0.012588783,0.039166667,0.073272201,0.065815464,1
2004.25,0.019031651,0.0138151,0.0425,-0.016438726,0.071322389,2
2004.5,0.004939483,0.012486198,0.046666667,0.005509656,0.091279045,3
2004.75,0.008012597,0.014368063,0.0475,0.02710193,0.270423192,4
2005,0.013037301,0.017232802,0.0475,0.010638398,-0.145837726,1
2005.25,0.027978722,0.019410547,0.0475,-0.016000341,0.277976882,2
2005.5,0.007426849,0.02374918,0.045833333,-0.043963123,0.051893264,3
2005.75,0.026934767,0.02117228,0.045,-0.016997576,0.079220542,4
2006,0.008579663,0.01910192,0.045,0,-0.034985575,1
2006.25,0.011145872,0.022304815,0.045,0.044700179,0.140132217,2
2006.5,0.009933987,0.023945694,0.046666667,0.021622464,0.097421488,3
2006.75,0.007057544,0.026684953,0.049166667,0.026386755,-0.246108077,4
2007,0.014297446,0.028170877,0.0525,0.015504187,0.005312325,1
2007.25,0.011967071,0.025245741,0.054166667,0.020305266,0.179154695,2
2007.5,0.01927822,0.017773857,0.0575,0.014962873,0.055036814,3
2007.75,0.014357976,0.020677313,0.056666667,0.009852296,0.071486941,4
2008,0.014335129,0.023427133,0.053333333,-0.029852963,0.171923142,1
2008.25,-0.007847832,0.033290342,0.05,-0.005063302,0.046197112,2
2008.5,0.001025915,0.046725747,0.05,-0.041456714,0.350929144,3
2008.75,-0.011504457,0.037785177,0.031666667,-0.18550121,-0.415636387,4
2009,-0.00933063,0.029703978,0.01,-0.093401175,-0.940059096,1
2009.25,-0.004999167,0.020590339,0.005,0.080580487,0.239758964,2
2009.5,0.00485081,0.014833972,0.005,0.056441311,0.402778594,3
2009.75,-0.000836344,0.020771575,0.005,-0.006116227,-0.019084549,4
2010,0.006217283,0.03214007,0.005,-0.043894194,0.148353562,1
2010.25,0.014417157,0.034036636,0.005,-0.045909701,0.048388492,2
2010.5,0.003125277,0.030363724,0.005,0.039478811,-0.127877643,3
2010.75,0.007069052,0.033246548,0.005,0.019169916,0.135759815,4
2011,0.017971186,0.040436476,0.005,0.012578782,0.156649582,1
2011.25,-0.006718174,0.04283005,0.005,0.018576386,0.208265266,2
2011.5,0.000536491,0.046017713,0.005,-0.012345836,-0.077383772,3
2011.75,0.01227403,0.04535435,0.005,-0.02515856,-0.041248681,4
2012,0.007593787,0.034246257,0.005,0,0.030499807,1
2012.25,0.002764653,0.027184497,0.005,0.006349228,0.137541566,2
2012.5,0.027559475,0.023800618,0.005,0,-0.271086042,3
2012.75,-0.000385245,0.026359811,0.005,0.018809332,0.168108262,4
2013,0.008606507,0.027396131,0.005,-0.037979248,-0.01273222,1
2013.25,0.006083411,0.026465016,0.005,-0.006472515,-0.015168221,2
2013.5,0.016904348,0.026799694,0.005,0.006472515,-0.061244583,3
2013.75,0.007972154,0.020860589,0.005,0.044171218,0.053481632,4
2014,0.012748751,0.017252305,0.005,0.024391453,0.013025643,1
2014.25,0.015704036,0.017028977,0.005,0.011976191,-0.040162333,2
2014.5,0.01038054,0.014384395,0.005,-0.005970167,0.043685531,3
2014.75,-0.00179979,0.009321974,0.005,-0.055398779,-0.161845463,4
2015,0.006832576,0.001005632,0.005,-0.045315196,-0.519914014,1
2015.25,0.016591416,-0.00019984,0.005,0.013158085,-0.010756647,2
