2004,0.071221538,0.055638987,0.041806323,0.031515602,0.050679066,0.030903832,0.049744339,0.045523877,0.045838455,0.055793492,0.060244302,0.047548494
2005,0.052007437,0.04899435,0.054051812,0.053091492,0.075803997,0.048625647,0.046804874,0.044681696,0.046973255,0.047199045,0.064331199,0.0594058
2006,0.04787413,0.048858597,0.056247303,0.048912868,0.05797578,0.047783631,0.043866358,0.04004194,0.059915537,0.053701525,0.053839755,0.054276235
2007,0.025646327,0.057819571,0.040869189,0.037630007,0.086173985,0.046524753,0.043406325,0.028526813,0.040589436,0.036230219,0.045639381,0.038723622
2008,0.022367702,-0.0037695,0.025152932,0.036256935,0.028109389,0.04791385,0.037023494,0.020732003,0.015799994,-0.003221147,0.036056959,0.00633668
2009,-0.008158685,-0.00745748,-0.026576043,-0.027637331,-0.014839832,-0.023206436,-0.011784946,-0.035114719,0.000312885,-0.011879515,0.002184697,-0.016616863
2010,0.00903856,0.000321342,0.035677399,0.012477331,0.024964028,0.025919616,0.023705392,0.033067717,0.016415754,0.023026619,-0.008948043,-0.005227937
2011,0.023116103,0.020150885,0.027207993,0.01478007,0.043521676,0.023848254,0.01190084,0.035116016,0.006057749,0.04289617,0.025684353,0.024779917
2012,0.02336906,0.020758165,0.029479403,0.030764649,0.046638354,0.035812933,0.031234243,0.031982465,0.033313796,0.035606702,0.032041929,0.037873118
2013,0.018935275,0.025440916,0.042717124,0.041679726,0.043650909,0.039909422,0.034491367,0.045760806,0.030472624,0.034016885,0.047338193,0.023702924
2014,0.036318608,0.02844564,0.042023171,0.05186364,0.06811847,0.041774374,0.05131679,0.049972927,0.035302334,0.024069702,0.047036881,0.031285017
2015,0.031439925,0.045012298,0.02569094,0.035826866,0.024314299,0.03906912,0.019654138,0.03591232,0.040534617,0.032956711,0.007359533,0.029812013
2016,0.018849667,0.026527604,0.036690243,0.033349343,0.059952845,0.024059762,0.031312151,0.045618198,0.033956611,0.040064906,0.030379647,0.052880605
2017,0.030710023,0.024507015,0.033369428,0.039445079,0.041374044,0.029080694,0.025939026,0.0363746,0.037506193,0.030896289,0.031395266,0.035488134
